Date,Customer Name,Product ID,Amount
2024-07-17,Anita Joshi,P1002,3328.27
2024-07-06,Anita Joshi,P1004,873.44
2024-11-19,Anita Joshi,P1004,3374.72
2024-03-25,Rajesh Kumar,P1005,3948.44
2024-08-21,Suresh Reddy,P1002,1844.49
2024-11-06,Neha Verma,P1005,2973.27
2025-01-27,Anita Joshi,P1001,2759.23
2024-03-23,Anita Joshi,P1001,3515.37
2024-10-11,Neha Verma,P1003,1782.88
2024-07-29,Anita Joshi,P1003,4208.62
2024-09-12,Amit Sharma,P1001,2620.03
2024-09-26,Suresh Reddy,P1001,2121.18
2024-03-25,Neha Verma,P1001,4422.53
2024-03-21,Rajesh Kumar,P1004,4779.43
2024-11-21,Amit Sharma,P1001,3390.88
2024-05-29,Anita Joshi,P1002,2392.59
2024-11-14,Anita Joshi,P1004,2348.52
2024-05-23,Neha Verma,P1002,1806.73
2024-05-24,Vikram Singh,P1002,4932.94
2024-12-10,Neha Verma,P1005,2778.3
2024-06-03,Neha Verma,P1005,4591.4
2024-11-15,Priya Patel,P1004,4511.01
2024-11-28,Rajesh Kumar,P1001,773.71
2025-02-06,Priya Patel,P1003,1562.41
2024-03-24,Rajesh Kumar,P1002,308.32
2024-06-25,Priya Patel,P1002,3662.03
2024-04-11,Anita Joshi,P1001,779.09
2024-08-15,Amit Sharma,P1005,1199.9
2024-06-03,Amit Sharma,P1001,4928.16
2024-06-04,Priya Patel,P1005,2749.58
2024-05-25,Rajesh Kumar,P1001,1241.16
2024-07-22,Suresh Reddy,P1002,1761.92
2024-06-03,Anita Joshi,P1002,4021.53
2024-08-20,Neha Verma,P1002,4865.54
2024-07-29,Neha Verma,P1004,1972.21
2024-09-02,Anita Joshi,P1003,3575.46
2024-11-22,Neha Verma,P1002,3555.36
2024-03-26,Rajesh Kumar,P1002,3791.12
2025-02-03,Neha Verma,P1002,2945.35
2024-09-29,Anita Joshi,P1001,3553.32
2024-03-15,Amit Sharma,P1002,4804.0
2024-09-19,Vikram Singh,P1004,3407.22
2024-04-30,Rajesh Kumar,P1001,3052.61
2024-11-09,Neha Verma,P1001,3051.53
2024-12-26,Anita Joshi,P1001,3798.79
2024-06-06,Anita Joshi,P1001,460.47
2024-05-19,Rajesh Kumar,P1005,3124.21
2024-08-31,Vikram Singh,P1005,1162.57
2024-06-29,Neha Verma,P1004,383.54
2024-12-02,Rajesh Kumar,P1003,4851.52
2024-06-11,Neha Verma,P1005,2154.39
2024-08-24,Priya Patel,P1001,3661.25
2024-12-17,Priya Patel,P1004,374.51
2024-10-05,Neha Verma,P1003,4313.75
2025-01-31,Vikram Singh,P1005,3873.78
2024-12-19,Rajesh Kumar,P1001,1998.97
2024-11-13,Priya Patel,P1005,3120.0
2024-04-08,Rajesh Kumar,P1005,4548.93
2024-06-27,Vikram Singh,P1001,720.16
2024-10-24,Rajesh Kumar,P1002,4283.28
2024-10-07,Amit Sharma,P1004,3064.15
2024-05-25,Neha Verma,P1003,316.32
2024-04-29,Suresh Reddy,P1002,2901.51
2024-06-16,Vikram Singh,P1003,1748.39
2025-01-14,Priya Patel,P1003,1334.62
2024-11-09,Priya Patel,P1005,2492.48
2024-07-22,Suresh Reddy,P1005,3161.29
2024-07-27,Rajesh Kumar,P1004,4767.42
2024-10-21,Suresh Reddy,P1004,954.77
2024-03-26,Neha Verma,P1001,2508.25
2024-09-29,Suresh Reddy,P1001,1024.53
2024-07-19,Amit Sharma,P1002,2713.68
2024-04-04,Rajesh Kumar,P1004,2231.61
2024-09-12,Amit Sharma,P1001,1175.23
2024-10-30,Rajesh Kumar,P1002,3249.79
2024-08-22,Vikram Singh,P1005,771.84
2024-04-10,Amit Sharma,P1003,1814.75
2024-05-28,Priya Patel,P1002,579.81
2024-07-14,Amit Sharma,P1002,654.63
2024-08-09,Amit Sharma,P1002,3638.04
2024-11-17,Amit Sharma,P1003,4683.15
2024-10-15,Vikram Singh,P1001,567.64
2025-01-08,Neha Verma,P1004,4082.72
2024-03-24,Vikram Singh,P1001,3994.73
2025-02-01,Anita Joshi,P1004,276.44
2024-03-03,Priya Patel,P1001,3908.14
2024-04-16,Suresh Reddy,P1005,1538.86
2024-06-11,Rajesh Kumar,P1005,4501.07
2024-12-20,Suresh Reddy,P1004,1015.88
2024-06-06,Vikram Singh,P1005,1339.35
2024-12-29,Suresh Reddy,P1004,464.86
2024-09-12,Anita Joshi,P1003,910.64
2024-06-04,Amit Sharma,P1001,960.93
2024-09-18,Anita Joshi,P1002,2014.57
2024-04-28,Vikram Singh,P1005,294.39
2024-04-09,Neha Verma,P1003,2719.41
2025-01-17,Vikram Singh,P1004,248.18
2025-01-26,Rajesh Kumar,P1004,2578.82
2024-12-25,Amit Sharma,P1004,3716.6
2025-01-03,Rajesh Kumar,P1003,2700.1
2024-03-21,Rajesh Kumar,P1004,2026.52
2024-03-25,Anita Joshi,P1005,3572.71
2024-08-20,Rajesh Kumar,P1001,4236.99
2024-10-13,Neha Verma,P1001,1312.94
2025-01-09,Neha Verma,P1002,3244.79
2024-09-22,Rajesh Kumar,P1005,2350.22
2024-12-25,Anita Joshi,P1001,4526.32
2024-11-30,Suresh Reddy,P1002,340.78
2025-01-20,Suresh Reddy,P1001,2504.94
2024-07-02,Vikram Singh,P1001,4510.48
2024-06-03,Rajesh Kumar,P1004,4527.04
2024-12-19,Neha Verma,P1003,4378.85
2024-12-22,Neha Verma,P1004,2019.86
2024-09-23,Suresh Reddy,P1005,2896.96
2024-03-21,Vikram Singh,P1005,1217.21
2024-12-10,Vikram Singh,P1005,4771.54
2024-09-14,Neha Verma,P1004,479.37
2024-04-14,Rajesh Kumar,P1003,3644.88
2025-01-15,Amit Sharma,P1004,2508.07
2024-08-24,Suresh Reddy,P1003,4961.61
2024-10-26,Suresh Reddy,P1005,2640.7
2025-02-09,Neha Verma,P1005,877.6
2024-04-23,Anita Joshi,P1004,2685.32
2024-04-28,Suresh Reddy,P1002,1206.5
2024-05-08,Priya Patel,P1002,4794.44
2024-02-26,Vikram Singh,P1004,1559.0
2024-04-29,Rajesh Kumar,P1004,3718.74
2024-10-14,Amit Sharma,P1005,4055.87
2024-03-14,Vikram Singh,P1002,3639.38
2024-10-21,Suresh Reddy,P1004,2776.42
2024-04-03,Neha Verma,P1002,1795.3
2024-10-15,Rajesh Kumar,P1002,3060.75
2024-08-17,Anita Joshi,P1005,4134.71
2024-07-02,Anita Joshi,P1002,4726.92
2024-06-09,Anita Joshi,P1005,698.36
2024-03-28,Amit Sharma,P1002,4884.76
2024-02-28,Amit Sharma,P1005,4661.39
2024-08-27,Priya Patel,P1001,2979.48
2024-11-11,Anita Joshi,P1002,3685.99
2024-08-29,Neha Verma,P1002,3529.19
2024-10-25,Priya Patel,P1002,4688.73
2024-03-13,Neha Verma,P1005,2613.38
2024-08-18,Rajesh Kumar,P1003,4427.14
2024-03-09,Amit Sharma,P1003,4135.63
2025-01-15,Rajesh Kumar,P1004,3689.74
2024-07-19,Priya Patel,P1004,206.39
2024-06-17,Rajesh Kumar,P1005,2065.71
2024-05-29,Neha Verma,P1001,3833.96
2024-03-29,Rajesh Kumar,P1001,2792.56
2024-03-15,Priya Patel,P1005,340.67
2025-01-12,Anita Joshi,P1004,2664.07
2025-01-12,Amit Sharma,P1003,3176.96
2024-06-29,Anita Joshi,P1003,4617.63
2024-08-14,Anita Joshi,P1002,4446.93
2024-02-19,Amit Sharma,P1005,3737.18
2024-05-15,Rajesh Kumar,P1001,397.22
2025-02-17,Vikram Singh,P1002,3572.8
2024-09-04,Amit Sharma,P1003,498.42
2024-12-14,Priya Patel,P1003,1229.92
2024-06-05,Neha Verma,P1004,3009.83
2024-02-25,Neha Verma,P1002,4940.29
2024-11-08,Amit Sharma,P1002,2025.78
2024-04-08,Priya Patel,P1003,4394.79
2024-06-13,Amit Sharma,P1002,4472.11
2024-03-31,Suresh Reddy,P1003,1286.26
2024-07-10,Neha Verma,P1003,2426.76
2024-03-30,Anita Joshi,P1002,2784.76
2024-12-09,Rajesh Kumar,P1003,679.05
2024-03-16,Suresh Reddy,P1003,634.97
2024-07-14,Neha Verma,P1001,4064.94
2024-08-11,Anita Joshi,P1002,253.14
2024-08-18,Priya Patel,P1002,3012.8
2024-03-22,Rajesh Kumar,P1001,2212.68
2024-11-12,Priya Patel,P1001,4080.41
2024-10-05,Vikram Singh,P1001,2765.87
2024-05-10,Vikram Singh,P1003,3048.32
2024-12-17,Anita Joshi,P1001,1654.07
2024-07-21,Priya Patel,P1005,1387.2
2024-08-19,Suresh Reddy,P1005,2362.76
2024-08-22,Suresh Reddy,P1002,293.12
2024-08-16,Suresh Reddy,P1003,1815.31
2024-12-05,Neha Verma,P1002,1586.37
2024-12-24,Vikram Singh,P1001,2130.36
2024-04-12,Rajesh Kumar,P1002,946.06
2024-07-25,Amit Sharma,P1004,1241.61
2024-06-29,Rajesh Kumar,P1005,4890.27
2024-10-17,Amit Sharma,P1002,2002.69
2025-01-11,Priya Patel,P1004,4631.95
2024-03-19,Anita Joshi,P1004,4858.27
2024-08-25,Rajesh Kumar,P1004,2718.27
2024-11-11,Rajesh Kumar,P1001,2284.56
2024-08-26,Amit Sharma,P1002,2687.18
2024-06-28,Vikram Singh,P1003,2008.97
2024-05-13,Rajesh Kumar,P1004,2449.12
2024-12-30,Suresh Reddy,P1005,543.34
2024-05-15,Rajesh Kumar,P1005,2610.95
2024-11-30,Priya Patel,P1005,2491.18
2024-02-26,Neha Verma,P1003,1475.14
2024-06-19,Neha Verma,P1002,2237.25
2024-04-01,Vikram Singh,P1005,4128.56
2024-10-29,Anita Joshi,P1005,3384.76
2024-07-21,Rajesh Kumar,P1001,3237.01
2024-05-06,Rajesh Kumar,P1004,730.87
2024-06-23,Vikram Singh,P1004,816.79
2024-11-17,Amit Sharma,P1002,3201.39
2024-06-10,Rajesh Kumar,P1003,751.08
2024-08-07,Anita Joshi,P1004,2830.18
2024-12-09,Amit Sharma,P1005,807.66
2025-01-06,Neha Verma,P1003,3750.25
2024-06-16,Amit Sharma,P1002,4181.03
2025-02-08,Priya Patel,P1002,365.27
2024-09-26,Neha Verma,P1002,785.21
2024-09-13,Rajesh Kumar,P1004,128.77
2024-04-25,Neha Verma,P1001,2988.48
2025-02-10,Vikram Singh,P1001,1241.11
2024-09-23,Rajesh Kumar,P1001,2524.54
2024-06-06,Priya Patel,P1004,4486.09
2024-08-17,Amit Sharma,P1002,3042.25
2024-07-12,Amit Sharma,P1005,1435.85
2024-09-01,Rajesh Kumar,P1001,4713.64
2025-02-12,Neha Verma,P1001,2274.79
2024-06-22,Suresh Reddy,P1004,1527.62
2024-12-24,Rajesh Kumar,P1004,687.78
2024-07-20,Anita Joshi,P1002,128.72
2024-12-08,Amit Sharma,P1004,3573.41
2024-06-03,Neha Verma,P1001,268.98
2024-05-07,Rajesh Kumar,P1002,4349.98
2024-07-19,Anita Joshi,P1005,2541.1
2025-01-20,Suresh Reddy,P1001,2762.04
2024-03-25,Anita Joshi,P1002,1668.92
2024-10-01,Anita Joshi,P1001,4529.62
2025-01-24,Rajesh Kumar,P1004,3093.54
2025-02-05,Priya Patel,P1004,1267.54
2024-04-26,Rajesh Kumar,P1002,797.47
2024-09-06,Amit Sharma,P1001,2024.05
2024-12-21,Priya Patel,P1005,1078.63
2024-06-11,Rajesh Kumar,P1004,3629.42
2025-02-04,Neha Verma,P1002,4776.35
2025-01-05,Rajesh Kumar,P1005,3060.07
2024-08-02,Amit Sharma,P1004,4887.62
2024-03-30,Priya Patel,P1003,2062.18
2024-09-01,Suresh Reddy,P1005,4643.73
2024-09-03,Priya Patel,P1003,2157.97
2024-11-03,Neha Verma,P1004,1949.89
2024-12-11,Priya Patel,P1002,839.93
2025-01-15,Anita Joshi,P1002,4288.83
2024-03-13,Anita Joshi,P1004,878.82
2024-04-09,Anita Joshi,P1003,4058.66
2024-10-01,Anita Joshi,P1002,1795.74
2024-12-26,Neha Verma,P1003,4147.57
2024-07-16,Anita Joshi,P1003,2699.81
2024-10-15,Neha Verma,P1002,1983.87
2024-08-13,Suresh Reddy,P1001,4427.55
2025-01-01,Suresh Reddy,P1003,2204.01
2024-09-04,Anita Joshi,P1001,4254.31
2024-10-14,Priya Patel,P1002,4977.96
2024-07-16,Neha Verma,P1004,1060.29
2025-02-06,Priya Patel,P1003,1397.3
2025-02-14,Amit Sharma,P1001,798.49
2024-06-24,Amit Sharma,P1002,3797.66
2024-11-20,Suresh Reddy,P1001,3139.53
2025-02-16,Vikram Singh,P1004,2359.77
2024-08-27,Anita Joshi,P1001,1657.73
2024-07-19,Priya Patel,P1004,2676.98
2024-12-02,Suresh Reddy,P1001,232.84
2024-06-22,Rajesh Kumar,P1003,1499.76
2025-01-18,Vikram Singh,P1003,845.18
2024-08-08,Vikram Singh,P1002,3716.7
2025-01-08,Anita Joshi,P1004,3164.01
2024-10-26,Neha Verma,P1002,527.0
2024-08-26,Neha Verma,P1003,4794.94
2024-07-06,Suresh Reddy,P1003,1203.71
2024-06-26,Priya Patel,P1005,4068.03
2025-01-18,Anita Joshi,P1002,1019.87
2024-04-20,Vikram Singh,P1001,4306.8
2025-02-15,Vikram Singh,P1004,1724.43
2025-01-26,Vikram Singh,P1004,117.39
2024-04-14,Priya Patel,P1003,3222.0
2024-11-10,Amit Sharma,P1005,237.35
2024-09-12,Rajesh Kumar,P1005,2705.96
2024-05-22,Anita Joshi,P1001,4945.28
2024-07-22,Amit Sharma,P1003,2085.06
2024-09-13,Vikram Singh,P1002,3884.66
2024-10-17,Suresh Reddy,P1005,1986.2
2024-12-13,Neha Verma,P1003,1014.83
2024-09-26,Vikram Singh,P1003,803.1
2024-06-25,Amit Sharma,P1005,4218.59
2024-02-28,Neha Verma,P1002,4735.57
2024-07-12,Anita Joshi,P1003,3132.32
2024-11-27,Amit Sharma,P1002,3699.14
2024-06-02,Amit Sharma,P1002,996.65
2024-05-21,Suresh Reddy,P1002,3944.68
2024-02-24,Vikram Singh,P1002,2431.93
2024-08-07,Vikram Singh,P1002,1125.47
2024-11-02,Rajesh Kumar,P1001,2547.26
2024-10-04,Priya Patel,P1001,4797.16
2025-01-17,Priya Patel,P1004,1844.05
2024-04-20,Priya Patel,P1004,4254.67
2024-12-10,Vikram Singh,P1001,1446.4
2024-10-24,Neha Verma,P1002,3578.64
2024-10-07,Neha Verma,P1002,4966.21
2024-09-14,Priya Patel,P1001,1321.37
2024-07-01,Amit Sharma,P1004,3944.65
2025-01-07,Priya Patel,P1002,3604.32
2024-03-07,Anita Joshi,P1005,2070.37
2024-05-09,Priya Patel,P1001,1852.99
2025-01-16,Rajesh Kumar,P1001,3936.3
2024-12-31,Vikram Singh,P1001,2232.93
2025-02-14,Rajesh Kumar,P1002,779.45
2024-08-02,Suresh Reddy,P1001,3368.88
2024-08-10,Neha Verma,P1005,2450.95
2024-07-08,Vikram Singh,P1004,2979.98
2025-01-13,Rajesh Kumar,P1005,2968.73
2024-11-06,Suresh Reddy,P1001,1234.89
2024-08-26,Anita Joshi,P1004,4689.78
2024-12-04,Rajesh Kumar,P1004,1172.52
2025-01-19,Suresh Reddy,P1002,4772.03
2024-08-14,Priya Patel,P1002,1563.41
2024-03-18,Rajesh Kumar,P1005,3184.89
2025-01-11,Rajesh Kumar,P1005,1080.97
2024-07-03,Anita Joshi,P1003,3908.59
2024-10-03,Amit Sharma,P1004,3376.51
2025-02-06,Anita Joshi,P1001,3255.47
2024-05-15,Neha Verma,P1002,2779.81
2024-05-08,Suresh Reddy,P1003,352.78
2024-12-01,Anita Joshi,P1004,2072.48
2024-03-21,Amit Sharma,P1004,4904.58
2024-11-22,Amit Sharma,P1001,3193.25
2024-05-19,Amit Sharma,P1001,3325.97
2024-05-17,Neha Verma,P1004,2974.66
2025-01-07,Rajesh Kumar,P1001,2847.94
2024-06-24,Priya Patel,P1001,1150.65
2024-08-13,Suresh Reddy,P1002,1643.6
2024-09-20,Neha Verma,P1002,3835.27
2024-06-30,Vikram Singh,P1002,3928.84
2024-03-22,Vikram Singh,P1001,936.16
2024-06-30,Suresh Reddy,P1002,3176.89
2024-09-08,Anita Joshi,P1005,3715.3
2024-12-01,Priya Patel,P1005,4348.47
2025-01-03,Neha Verma,P1001,4803.24
2024-11-28,Vikram Singh,P1002,4579.57
2024-02-21,Neha Verma,P1004,1179.36
2024-11-15,Priya Patel,P1001,2641.82
2024-11-23,Anita Joshi,P1002,429.74
2025-01-13,Vikram Singh,P1002,653.98
2025-02-12,Vikram Singh,P1004,2992.22
2024-12-24,Suresh Reddy,P1005,495.92
2024-11-26,Suresh Reddy,P1001,3523.69
2024-06-08,Suresh Reddy,P1002,4389.52
2024-05-13,Anita Joshi,P1001,123.87
2024-07-21,Anita Joshi,P1004,3582.89
2024-12-18,Suresh Reddy,P1004,381.99
2024-03-09,Amit Sharma,P1004,685.62
2024-10-30,Neha Verma,P1001,3400.32
2024-08-17,Vikram Singh,P1003,3871.7
2024-08-02,Anita Joshi,P1003,645.9
2024-03-16,Rajesh Kumar,P1002,4861.35
2025-01-05,Amit Sharma,P1005,1919.79
2024-03-01,Suresh Reddy,P1003,206.03
2024-10-29,Anita Joshi,P1003,148.83
2024-04-19,Neha Verma,P1005,801.28
2024-07-06,Suresh Reddy,P1004,1561.12
2024-08-14,Vikram Singh,P1003,690.55
2024-02-19,Neha Verma,P1002,2822.67
2025-02-16,Vikram Singh,P1001,3716.23
2024-04-05,Anita Joshi,P1003,763.21
2025-02-15,Amit Sharma,P1002,290.84
2024-12-29,Anita Joshi,P1004,427.06
2024-10-25,Rajesh Kumar,P1002,2360.25
2024-09-28,Suresh Reddy,P1005,2544.42
2024-06-20,Rajesh Kumar,P1002,2978.82
2024-11-25,Amit Sharma,P1003,3731.41
2024-07-27,Suresh Reddy,P1003,647.11
2024-11-07,Vikram Singh,P1001,3962.88
2024-08-06,Suresh Reddy,P1005,665.43
2024-04-08,Amit Sharma,P1002,3788.07
2024-03-30,Rajesh Kumar,P1003,4826.0
2024-11-26,Vikram Singh,P1005,2297.27
2024-03-31,Priya Patel,P1004,1946.63
2024-04-19,Anita Joshi,P1005,1940.53
2024-11-24,Neha Verma,P1001,4330.71
2024-09-24,Neha Verma,P1003,3805.53
2024-09-12,Vikram Singh,P1001,900.07
2024-06-29,Vikram Singh,P1001,2700.09
2024-10-06,Suresh Reddy,P1005,1387.31
2024-08-24,Amit Sharma,P1003,1876.76
2024-07-04,Amit Sharma,P1004,2195.19
2024-06-23,Amit Sharma,P1004,101.81
2025-01-19,Rajesh Kumar,P1001,2721.18
2024-10-30,Neha Verma,P1002,2847.92
2024-10-12,Neha Verma,P1005,714.09
2024-09-08,Neha Verma,P1003,3110.76
2024-03-31,Rajesh Kumar,P1005,2767.21
2024-11-16,Suresh Reddy,P1002,4858.67
2024-08-16,Priya Patel,P1001,4225.72
2024-08-09,Anita Joshi,P1005,4879.53
2024-02-25,Neha Verma,P1001,3536.88
2024-09-04,Anita Joshi,P1002,4677.39
2024-09-15,Amit Sharma,P1001,4308.89
2024-05-31,Priya Patel,P1001,989.1
2024-11-06,Amit Sharma,P1004,2662.88
2024-10-22,Anita Joshi,P1002,2778.76
2025-01-14,Suresh Reddy,P1003,166.92
2024-11-20,Rajesh Kumar,P1001,4425.65
2024-08-21,Rajesh Kumar,P1005,3142.06
2024-10-23,Amit Sharma,P1003,744.68
2025-01-14,Anita Joshi,P1003,4286.42
2024-09-06,Suresh Reddy,P1001,4089.43
2024-02-24,Rajesh Kumar,P1003,4171.63
2024-11-14,Anita Joshi,P1002,1495.5
2024-08-23,Anita Joshi,P1003,2584.6
2024-06-08,Suresh Reddy,P1004,2810.39
2024-07-18,Vikram Singh,P1002,1640.43
2024-07-05,Anita Joshi,P1005,3644.43
2024-02-22,Neha Verma,P1004,2576.59
2025-02-14,Vikram Singh,P1003,287.25
2025-01-03,Priya Patel,P1005,3842.2
2024-09-13,Rajesh Kumar,P1005,672.22
2024-11-03,Vikram Singh,P1001,3334.02
2024-05-20,Priya Patel,P1002,1848.5
2024-03-15,Vikram Singh,P1004,4969.61
2024-03-30,Anita Joshi,P1004,942.89
2024-04-04,Priya Patel,P1004,1629.96
2024-09-22,Neha Verma,P1001,2220.23
2024-09-09,Vikram Singh,P1001,393.79
2025-01-29,Anita Joshi,P1002,4582.44
2024-12-14,Vikram Singh,P1001,1914.24
2024-03-26,Anita Joshi,P1003,4470.49
2024-05-21,Priya Patel,P1002,3302.93
2024-03-07,Rajesh Kumar,P1001,602.5
2025-01-06,Neha Verma,P1003,3239.0
2025-01-21,Neha Verma,P1004,4830.4
2024-12-04,Neha Verma,P1005,3481.9
2024-03-05,Neha Verma,P1005,552.8
2025-01-08,Rajesh Kumar,P1003,1266.22
2024-11-16,Neha Verma,P1002,1894.22
2024-11-02,Anita Joshi,P1003,4509.55
2024-09-13,Amit Sharma,P1001,2617.34
2024-08-05,Anita Joshi,P1002,405.66
2024-11-10,Vikram Singh,P1003,668.14
2025-02-11,Priya Patel,P1004,3005.13
2025-02-12,Vikram Singh,P1003,3117.81
2024-09-04,Suresh Reddy,P1004,186.89
2024-06-02,Rajesh Kumar,P1003,4432.66
2024-08-17,Neha Verma,P1003,2240.57
2024-05-16,Amit Sharma,P1005,4671.06
2025-01-02,Suresh Reddy,P1005,4195.52
2024-11-06,Amit Sharma,P1001,2019.21
2024-04-23,Anita Joshi,P1002,311.89
2024-11-18,Suresh Reddy,P1002,4176.77
2024-11-21,Amit Sharma,P1002,1501.51
2024-06-28,Neha Verma,P1005,416.34
2025-02-02,Vikram Singh,P1003,3400.4
2024-04-30,Neha Verma,P1004,2815.76
2024-04-12,Amit Sharma,P1004,4229.8
2024-09-01,Vikram Singh,P1004,1313.28
2025-02-08,Neha Verma,P1004,1019.93
2024-09-25,Vikram Singh,P1002,4095.68
2024-05-24,Suresh Reddy,P1001,4419.67
2024-09-17,Suresh Reddy,P1001,1249.09
2024-06-17,Rajesh Kumar,P1003,1237.37
2024-03-03,Priya Patel,P1005,2044.12
2024-04-13,Vikram Singh,P1002,4228.33
2025-01-31,Neha Verma,P1005,2826.56
2024-06-26,Neha Verma,P1001,4080.48
2024-07-30,Neha Verma,P1002,3228.17
2024-05-23,Amit Sharma,P1002,360.26
2025-01-06,Priya Patel,P1001,4056.27
2024-09-25,Anita Joshi,P1004,1742.24
2025-01-18,Rajesh Kumar,P1005,1141.11
2024-11-20,Suresh Reddy,P1002,4658.64
2025-01-12,Rajesh Kumar,P1002,4111.74
2024-12-29,Priya Patel,P1004,2257.25
2024-09-28,Rajesh Kumar,P1002,4957.15
2024-04-04,Suresh Reddy,P1003,1860.33
2024-08-30,Suresh Reddy,P1002,358.47
2024-10-19,Neha Verma,P1005,563.31
2024-05-14,Rajesh Kumar,P1002,2707.17
2024-05-08,Anita Joshi,P1002,4492.82
2024-10-23,Anita Joshi,P1004,607.6
2024-12-30,Rajesh Kumar,P1001,2896.24
2024-02-19,Suresh Reddy,P1002,813.5
2025-01-30,Neha Verma,P1001,3387.65
2024-05-21,Neha Verma,P1002,4040.49
2025-01-27,Priya Patel,P1004,3089.33
2025-02-07,Neha Verma,P1001,2193.54
2024-06-11,Vikram Singh,P1004,4166.06
2024-04-03,Amit Sharma,P1004,1567.76
2024-10-26,Anita Joshi,P1001,3129.88
2024-05-13,Amit Sharma,P1004,4785.22
2024-12-17,Amit Sharma,P1001,770.59
2024-12-07,Neha Verma,P1004,2189.79
2024-04-15,Anita Joshi,P1005,2086.64
2024-06-02,Anita Joshi,P1005,1890.7
2024-11-22,Rajesh Kumar,P1002,2235.57
2024-03-13,Amit Sharma,P1004,3513.92
2024-06-28,Rajesh Kumar,P1005,3800.21
2024-03-07,Vikram Singh,P1004,2711.35
2024-06-16,Anita Joshi,P1003,2804.73
2024-09-14,Rajesh Kumar,P1005,2512.24
2024-10-29,Anita Joshi,P1005,3317.29
2024-08-27,Vikram Singh,P1003,2057.22
2024-07-17,Priya Patel,P1001,3176.08
2024-11-10,Priya Patel,P1002,214.86
2024-11-21,Rajesh Kumar,P1004,2075.77
2024-07-20,Anita Joshi,P1004,2913.84
2024-06-01,Priya Patel,P1005,2860.97
2024-06-19,Amit Sharma,P1003,3842.93
2024-10-13,Vikram Singh,P1001,277.36
2024-06-26,Rajesh Kumar,P1003,421.64
2024-05-04,Vikram Singh,P1003,2608.65
2024-11-28,Rajesh Kumar,P1001,1064.37
2024-12-05,Anita Joshi,P1001,1607.05
2024-12-17,Rajesh Kumar,P1004,3353.59
2024-04-16,Priya Patel,P1004,3769.95
2025-01-22,Anita Joshi,P1005,1319.21
2025-01-13,Amit Sharma,P1002,4262.96
2024-07-27,Rajesh Kumar,P1004,2852.55
2025-01-31,Vikram Singh,P1003,790.4
2024-05-09,Priya Patel,P1005,732.63
2024-03-04,Rajesh Kumar,P1002,4577.3
2025-01-02,Suresh Reddy,P1002,1498.57
2024-09-30,Priya Patel,P1004,3275.0
2024-09-21,Suresh Reddy,P1003,3075.6
2024-03-03,Suresh Reddy,P1001,3271.42
2024-03-22,Priya Patel,P1004,1863.59
2024-07-25,Suresh Reddy,P1005,4230.72
2024-02-28,Vikram Singh,P1004,1527.9
2025-02-11,Rajesh Kumar,P1005,2642.61
2024-10-15,Amit Sharma,P1005,640.64
2024-09-09,Neha Verma,P1004,3489.79
2024-12-04,Anita Joshi,P1004,2912.49
2024-02-18,Vikram Singh,P1005,1856.61
2024-04-01,Vikram Singh,P1003,3878.42
2024-09-01,Anita Joshi,P1005,1943.18
2024-11-06,Anita Joshi,P1005,1160.41
2025-01-11,Vikram Singh,P1002,599.09
2025-01-31,Suresh Reddy,P1005,1237.14
2024-07-17,Vikram Singh,P1004,3909.12
2024-09-01,Suresh Reddy,P1004,834.56
2024-09-20,Anita Joshi,P1001,673.75
2024-12-30,Neha Verma,P1005,1291.55
2024-12-05,Vikram Singh,P1003,1074.83
2025-01-21,Suresh Reddy,P1002,2745.22
2024-06-24,Priya Patel,P1003,3867.13
2024-10-23,Priya Patel,P1005,4594.45
2025-02-08,Suresh Reddy,P1002,2408.53
2024-06-14,Anita Joshi,P1004,3743.09
2024-06-14,Suresh Reddy,P1004,3564.17
2024-07-09,Priya Patel,P1002,534.14
2024-07-23,Priya Patel,P1005,3222.27
2024-08-26,Priya Patel,P1005,4326.22
2025-01-25,Suresh Reddy,P1005,2477.25
2024-03-17,Anita Joshi,P1004,3134.06
2024-12-28,Priya Patel,P1004,4356.95
2025-01-02,Anita Joshi,P1001,3590.59
2024-05-03,Rajesh Kumar,P1005,2530.06
2024-07-31,Rajesh Kumar,P1004,4340.98
2024-04-16,Neha Verma,P1003,1169.19
2024-11-11,Anita Joshi,P1001,1076.16
2025-01-09,Suresh Reddy,P1001,115.63
2024-05-06,Suresh Reddy,P1005,2497.8
2025-01-08,Vikram Singh,P1002,2423.36
2024-08-21,Anita Joshi,P1002,3403.54
2024-08-02,Rajesh Kumar,P1005,531.79
2024-05-20,Rajesh Kumar,P1001,1716.18
2024-03-01,Anita Joshi,P1002,4985.14
2024-09-09,Priya Patel,P1003,4881.47
2024-12-14,Amit Sharma,P1001,580.63
2024-06-11,Rajesh Kumar,P1002,4724.99
2024-10-13,Suresh Reddy,P1003,3100.81
2024-05-15,Anita Joshi,P1005,4318.68
2024-11-20,Rajesh Kumar,P1004,2569.64
2025-01-05,Rajesh Kumar,P1002,3514.98
2024-07-03,Amit Sharma,P1001,712.06
2024-03-01,Amit Sharma,P1002,2293.67
2024-10-09,Neha Verma,P1001,2662.74
2024-04-14,Rajesh Kumar,P1004,3856.08
2024-08-27,Amit Sharma,P1002,2964.58
2024-08-15,Priya Patel,P1001,2690.33
2024-04-22,Priya Patel,P1005,950.31
2024-07-12,Vikram Singh,P1002,2648.24
